station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,4.921221257072065,7.292969914154639,3.3056200163178158,4.555020186144211,59.216959953308105,
ALGORTA_BBIZI2,ok,8.779923821877068,12.832115278092257,5.411198363680926,7.38244452775586,73.25835299491882,
ALONSOTEGI,ok,5.865729768882036,8.753356049199713,3.7869841492837413,5.607722811952607,39.44845390319824,
ARRAIZ_Monte,ok,5.484646779481701,8.5713194150568,4.166093788506818,6.174861246997171,56.47022199630737,
BARAKALDO,ok,6.857760364374833,10.418849127381447,4.5586538403195025,6.553832541006565,66.10547542572021,
BASAURI,ok,7.137908775664348,11.225503787653539,4.8861665911254635,6.85884448248437,69.29895329475403,
CASTREJANA,ok,7.085905502335801,10.131877784587761,4.40155555462271,6.147973710981782,41.633960008621216,
ERANDIO,ok,6.653325041608841,9.796139449611626,4.512316061109527,6.256740911060627,155.19245409965515,
EUROPA,ok,6.00630664034034,9.247840259347392,4.1704985190026385,6.082332981973706,116.35789251327515,
LAS_CARRERAS,ok,6.108524520567665,9.020330607807505,4.138970876040949,5.628297382883632,51.439064741134644,
MAZARREDO,ok,5.209658507454405,7.982650537085602,3.6686560578739997,5.3673212973392905,63.81538653373718,
MUSKIZ,ok,4.388201617929538,7.632646121808651,3.2289743905976995,5.2240798363437415,46.972023248672485,
Mª_DIAZ_HARO,ok,5.469122446360717,8.40092874802457,3.9100501940843007,5.656440586169316,35.93212270736694,
M┬к_DIAZ_HARO,ok,5.469122446360717,8.40092874802457,3.9100501940843007,5.656440586169316,35.8418390750885,
SANGRONIZ,ok,6.468870434779034,9.62263820447851,4.083448100201482,5.798802456986272,69.0931351184845,
SANTURCE,ok,6.599168550061006,8.974517524985307,4.606821622906702,6.153378629490839,84.14601159095764,
SAN_JULIAN,ok,6.83259638174316,10.231938909469815,4.551723217271864,6.500123506595833,57.85521578788757,
SAN_MIGUEL,ok,4.213574920577667,5.799410222767765,3.14334700692972,4.048559898013996,35.892725706100464,
ZIERBENA_Puerto,ok,8.271015268119667,13.253454632606367,5.00591429509916,7.070741308044247,54.41136717796326,
