station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,4.733972808395412,6.931878509681093,3.0743676736528824,4.136230212991258,1124.7341022491455,
ALGORTA_BBIZI2,ok,8.57971275598827,12.534101718325298,5.238160463082584,7.167039448784697,954.3829755783081,
ALONSOTEGI,ok,5.462352727239498,7.956110518907712,3.2761904124694308,4.518296911725855,684.3110074996948,
ARRAIZ_Monte,ok,5.42215318010128,8.041373212411917,4.041190462578773,5.564373566107353,711.564031124115,
BARAKALDO,ok,6.598177213248069,9.889506183936888,4.229195768908103,5.905609907375705,816.4462072849274,
BASAURI,ok,7.01785451898672,10.790867366089717,4.643469723093644,6.306875427446806,906.1789388656616,
CASTREJANA,ok,6.939223396778061,9.808146839090192,4.076663627136504,5.591508874907943,1434.0259909629822,
ERANDIO,ok,6.749390306528744,9.703261220803874,4.446276544348962,6.078882624970633,964.8773581981659,
EUROPA,ok,5.669814795492787,8.588342890425135,3.7685129774288435,5.240847577714751,729.181675195694,
LAS_CARRERAS,ok,5.962782632562156,9.179950225328536,3.8889308715018465,5.354388464522093,543.9424970149994,
MAZARREDO,ok,4.922086275326573,7.424533569346395,3.3872324792192314,4.74956101848094,395.23299193382263,
MUSKIZ,ok,4.149853377898324,6.851116647688849,2.8801896090752668,4.160930406668526,598.6811602115631,
Mª_DIAZ_HARO,ok,5.656117234387742,8.60263874698936,3.968820282561182,5.5823303441515755,1010.421323299408,
M┬к_DIAZ_HARO,ok,5.517661418526747,8.476331875296289,3.910756057103156,5.626808231086748,1088.394660949707,
SANGRONIZ,ok,6.197118671531989,9.089786291007384,3.7686803528468693,5.0934675307439115,708.6959760189056,
SANTURCE,ok,6.313948872557041,8.437608060770339,4.35853728150246,5.696113339602232,817.5270817279816,
SAN_JULIAN,ok,6.62050701290081,9.963358742758953,4.288791193499868,6.108601257098648,669.3882989883423,
SAN_MIGUEL,ok,5.10063909353813,7.118842534384348,3.9120394483256526,5.444967183834876,609.6620352268219,
ZIERBENA_Puerto,ok,7.942395298760943,12.677098246160492,4.479757525857568,6.140214568066952,1344.406784772873,
