station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,4.691403230479456,6.985441845730404,3.0704401250178517,4.221948348320754,1427.8469550609589,
ALGORTA_BBIZI2,ok,8.585086860561454,12.635888633349216,5.32035445053888,7.3620430382993405,800.795990228653,
ALONSOTEGI,ok,5.557455594424868,8.313967299967668,3.47156549259631,5.133357208049869,657.4870805740356,
ARRAIZ_Monte,ok,5.403473395770267,8.316034380277374,4.093565165066335,5.941660385536435,465.22470712661743,
BARAKALDO,ok,6.6745037493053125,10.152488975582013,4.343230588522529,6.248650082738183,601.3621973991394,
BASAURI,ok,7.025124665009552,10.940726788216327,4.741927606710592,6.5526553014119235,728.5170319080353,
CASTREJANA,ok,7.049600854450864,10.181686746408385,4.263203748822234,6.135766625712266,1349.0698535442352,
ERANDIO,ok,6.607142980926047,9.572282369349077,4.446246025642278,6.0596530439717755,1052.086893081665,
EUROPA,ok,5.639320881506384,8.738518327558856,3.8828549651800675,5.634419997138351,673.8855934143066,
LAS_CARRERAS,ok,6.292949634298255,10.905411699076307,4.236706180718005,6.536490850250511,433.1833710670471,
MAZARREDO,ok,4.948174543425954,7.829233536520978,3.4711087965794043,5.247191176517222,1164.7962572574615,
MUSKIZ,ok,4.219977132929145,7.326119664944103,3.0139025948542075,4.803932374269009,696.8391485214233,
Mª_DIAZ_HARO,ok,5.529130634951325,8.605429984384912,3.9384637697933838,5.724017060498862,1096.9222972393036,
M┬к_DIAZ_HARO,ok,5.529130634951325,8.605429984384912,3.9384637697933838,5.724017060498862,1098.9290971755981,
SANGRONIZ,ok,6.666503753505938,9.891164681870064,4.389381549664437,6.198210014364357,1603.8139445781708,
SANTURCE,ok,6.231847722630955,8.462564376583316,4.302566274319056,5.643845267598628,652.1062119007111,
SAN_JULIAN,ok,6.900366414348619,10.49219111081456,4.609706420252116,6.738745779752485,642.3228199481964,
SAN_MIGUEL,ok,4.843213941271591,6.551288579146788,3.661749969577838,4.817216274432442,458.6130244731903,
ZIERBENA_Puerto,ok,8.049742313463183,12.943884659749186,4.687522650084702,6.641816676702598,867.7677571773529,
