station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,4.742558268347548,7.018047262073795,3.1255891737589105,4.267300184602526,908.9190204143524,
ALGORTA_BBIZI2,ok,8.56853690076461,12.61562364466291,5.320865073833184,7.363072094515119,610.3491711616516,
ALONSOTEGI,ok,5.575793358419575,8.33025699478711,3.486413539526129,5.145676055563497,527.5878040790558,
ARRAIZ_Monte,ok,5.771916008632283,8.507619197337137,4.396395823052024,6.079190537490618,786.6541781425476,
BARAKALDO,ok,6.645819226840899,10.126973015449842,4.328376433268057,6.2438876278656075,529.8643224239349,
BASAURI,ok,6.911343142206014,10.8140093745694,4.6441270451330805,6.419951256529417,715.2667067050934,
CASTREJANA,ok,7.134980539164069,10.284014594554755,4.3840760024621055,6.324628043176468,1161.8025040626526,
ERANDIO,ok,6.632543827596174,9.635875234892673,4.441603770525457,6.0675831757714835,442.04303312301636,
EUROPA,ok,5.809131353985614,8.874941856823765,4.002988021890887,5.703155559618901,564.7593767642975,
LAS_CARRERAS,ok,6.213490027276015,10.15151681794072,4.179797020904027,6.059349973142865,472.24816060066223,
MAZARREDO,ok,4.970365145922981,7.801503099278473,3.51254305425108,5.2252016896720495,943.4690294265747,
MUSKIZ,ok,4.2145574186256605,7.280291042910966,3.002350176208579,4.761768088257461,539.6494860649109,
Mª_DIAZ_HARO,ok,5.513604575754329,8.527265476069068,3.9950883728693545,5.761626486304864,484.3965873718262,
M┬к_DIAZ_HARO,ok,5.513604575754329,8.527265476069068,3.9950883728693545,5.761626486304864,483.69175481796265,
SANGRONIZ,ok,6.294583467339664,9.366656000739141,3.9437205586456328,5.55978764687212,499.7596251964569,
SANTURCE,ok,6.2140022347012875,8.515225970083202,4.275359486689637,5.584643060970811,409.2763373851776,
SAN_JULIAN,ok,6.672754247605261,10.161922027756999,4.397182228749192,6.39845660939133,458.2938196659088,
SAN_MIGUEL,ok,4.843213941271591,6.551288579146788,3.661749969577838,4.817216274432442,463.42603492736816,
ZIERBENA_Puerto,ok,8.02886517231322,13.002745352871285,4.668739250269351,6.661966979767563,863.4063696861267,
