model,config,station,n_windows,obs_exceed,pred_exceed,obs_pct,pred_pct,obs_ma_mean,pred_ma_mean
XGBoost,F5,BARAKALDO,10691,364,190,3.4047329529510804,1.7771957721447948,18.81581080659745,18.880438425736973
XGBoost,F5,SAN_JULIAN,11004,246,144,2.2355507088331517,1.3086150490730644,18.741079001575184,19.911199342198536
XGBoost,F5,ZIERBENA_Puerto,10744,196,19,1.8242740134028295,0.1768428890543559,15.229193813601391,15.61712622286169
XGBoost,F5,ALGORTA_BBIZI2,10997,179,26,1.6277166499954532,0.23642811675911612,18.571125458458365,19.450528815536376
XGBoost,F5,BASAURI,10787,164,188,1.5203485677204043,1.7428386020209512,16.292087698155186,18.100427615923454
XGBoost,F5,CASTREJANA,10976,135,45,1.2299562682215743,0.40998542274052474,12.449735027939747,13.154376107016876
XGBoost,F5,ARRAIZ_Monte,10951,135,54,1.2327641311295772,0.49310565245183086,11.7874737466898,12.236580911241601
XGBoost,F5,ERANDIO,11079,83,140,0.749165087101724,1.2636519541474862,15.12803878208021,17.37963909420055
XGBoost,F5,EUROPA,10851,82,109,0.7556907197493319,1.0045157128375264,14.253283107547691,15.00812048686655
XGBoost,F5,MAZARREDO,10484,61,21,0.5818389927508585,0.2003052270125906,14.069399402263764,13.957040774072535
XGBoost,F5,Mª_DIAZ_HARO,10395,46,35,0.4425204425204425,0.33670033670033667,13.628234728234728,13.900150240063319
XGBoost,F5,LAS_CARRERAS,10907,38,36,0.3484001100210874,0.3300632621252407,16.417140368570642,16.45306364893786
XGBoost,F5,SANGRONIZ,11079,34,33,0.3068869031501038,0.29786081776333606,13.59742154827451,14.94907499927963
XGBoost,F5,ALONSOTEGI,10833,30,28,0.27693159789531985,0.2584694913689652,12.069363672728391,12.324366975176437
XGBoost,F5,MUSKIZ,11012,26,24,0.23610606610969853,0.2179440610243371,10.611177957379827,11.137500686932526
XGBoost,F5,SANTURCE,11018,20,14,0.1815211472136504,0.12706480304955528,9.574684607006716,12.220476582026164
XGBoost,F5,ABANTO,11073,19,12,0.17158854872211687,0.1083717149823896,10.40552093681327,11.355032717473044
XGBoost,F5,SAN_MIGUEL,10882,0,3,0.0,0.027568461679838265,9.561293879801507,11.861417877012919
