station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,4.664854580515458,6.823478910865918,3.0255046411592903,4.045035035484279,6036.2543222904205,
ALGORTA_BBIZI2,ok,8.782256128946731,12.715491287838256,5.480969184800756,7.458833119531886,11286.061724424362,
ALONSOTEGI,ok,5.515135288087675,7.966227882569241,3.3203092474042095,4.5363455624630395,6415.213217020035,
ARRAIZ_Monte,ok,6.006397621928796,8.605444104312117,4.596925850573578,6.033197859123989,3725.138671875,
BARAKALDO,ok,6.624557134509713,9.948906698780197,4.230304837192892,5.898809572543603,6529.752262353897,
BASAURI,ok,7.058942019842264,10.836674987384143,4.665777063614535,6.31133142373546,6027.768077135086,
CASTREJANA,ok,6.775977232998768,9.572209453292237,3.9525529375509945,5.276057369830717,3650.7738456726074,
ERANDIO,ok,7.208316190663723,10.214625618758186,4.928087621202086,6.687529770555933,6173.524748086929,
EUROPA,ok,5.586173819072412,8.47364946673837,3.759932772031192,5.2328438384560325,6764.564793348312,
LAS_CARRERAS,ok,6.0222834018112446,9.176774920059167,3.940372036893343,5.46004647075433,5061.373838424683,
MAZARREDO,ok,5.0030051248948055,7.5258143490430776,3.4462109336765248,4.754706036392644,4570.506591558456,
MUSKIZ,ok,4.193101642644099,6.9046139715474855,2.9293373317881395,4.215850792868341,3087.016746520996,
Mª_DIAZ_HARO,ok,5.445814024357143,8.28601641526123,3.853751631653216,5.325024506271709,4307.169899940491,
SANGRONIZ,ok,6.326407654881431,9.194767633967862,3.909242864436038,5.251531300461733,5342.574880123138,
SANTURCE,ok,6.278321153320584,8.366477251084385,4.308641402804499,5.557166624766615,4535.23816204071,
SAN_JULIAN,ok,6.886269353810862,10.239912607637295,4.4459513591606505,6.287204415317864,3938.8969616889954,
SAN_MIGUEL,ok,4.76785244526407,6.7559604548988395,3.6015280073073823,5.113450558630517,5241.637899875641,
ZIERBENA_Puerto,ok,8.091331071171103,12.815691669813312,4.6568956070215055,6.344042423386147,10736.671647071838,
