station,status,hourly_mae,hourly_rmse,ma24_mae,ma24_rmse,elapsed_s,error
ABANTO,ok,5.267372081960763,7.507096117129335,3.113870739644814,4.250717467400578,1913.3926088809967,
ALGORTA_BBIZI2,ok,9.279536957763684,13.270929676461902,5.357615653706729,7.316207275924538,813.2822396755219,
ALONSOTEGI,ok,6.099331273438458,8.952643624050832,3.5676424414609667,5.27159950644616,1037.1092324256897,
ARRAIZ_Monte,ok,7.047747609399798,9.968428237840907,4.792440430374964,6.361997110459378,1458.2370924949646,
BARAKALDO,ok,7.208699772028114,10.775250970050141,4.325053844127793,6.248414037495716,674.9679441452026,
BASAURI,ok,7.671553421608374,11.49868444559934,4.609272771064012,6.333818103489636,1961.1504335403442,
CASTREJANA,ok,7.521824952895137,10.42014994618599,4.218655075547056,5.794847959430159,4252.408882379532,
ERANDIO,ok,7.377061132288718,10.318480865260945,4.52550099783806,6.16238923275723,1415.5379588603973,
EUROPA,ok,6.439758746833311,9.460591588220407,3.950669023707317,5.610392367594252,1866.1689257621765,
LAS_CARRERAS,ok,6.546680120046216,9.662885367632962,3.982449591112113,5.446107567909025,1303.6487147808075,
MAZARREDO,ok,5.603079457246986,8.515552233892368,3.5780753602930173,5.280984260772117,1338.8654506206512,
MUSKIZ,ok,4.7836184135899575,7.861526374178697,3.1134597770621104,4.90371290662514,744.7174489498138,
Mª_DIAZ_HARO,ok,6.2121611787480155,9.261695546516906,3.9483163700538633,5.698688137615742,923.6806828975677,
SANGRONIZ,ok,7.175952945024867,10.195190550092034,4.254016668510242,5.890922296035053,1308.6144404411316,
SANTURCE,ok,7.176822933645941,9.420362195314187,4.5994296532330585,5.936900318115056,1215.4752073287964,
SAN_JULIAN,ok,7.526717628477199,11.019039810471176,4.459456926497615,6.474664957063735,1779.5731110572815,
SAN_MIGUEL,ok,5.745847927796367,7.371497757710658,3.6936730602155707,4.7753537729756586,1476.762324333191,
ZIERBENA_Puerto,ok,8.669345343915401,13.553566068881592,4.809522704706547,6.785419954877887,1238.4118432998657,
